source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Astrocytes,Monocytes,DLL1,NOTCH1,2.3231564098769925e-4,0.01,DLL1_NOTCH1,DLL1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,NeuralProgenitors,DLL1,NOTCH1,4.392766559605741e-4,0,DLL1_NOTCH1,DLL1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,NeuralProgenitors,DLL1,NOTCH1,3.285576079262148e-4,0,DLL1_NOTCH1,DLL1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,NeuralProgenitors,DLL1,NOTCH1,3.0275734681790113e-4,0.02,DLL1_NOTCH1,DLL1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Endothelial,DLL1,NOTCH1,7.127187953089518e-4,0,DLL1_NOTCH1,DLL1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Endothelial,DLL1,NOTCH1,5.331158090064905e-4,0,DLL1_NOTCH1,DLL1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL1,NOTCH1,4.912603377379148e-4,0,DLL1_NOTCH1,DLL1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Endothelial,DLL1,NOTCH3,0.0010467394050055825,0,DLL1_NOTCH3,DLL1 - NOTCH3,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Endothelial,DLL1,NOTCH3,7.830301890971195e-4,0,DLL1_NOTCH3,DLL1 - NOTCH3,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL1,NOTCH3,7.215678478986499e-4,0,DLL1_NOTCH3,DLL1 - NOTCH3,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Endothelial,DLL1,NOTCH4,9.320263021062295e-4,0,DLL1_NOTCH4,DLL1 - NOTCH4,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Endothelial,DLL1,NOTCH4,6.971970436503792e-4,0,DLL1_NOTCH4,DLL1 - NOTCH4,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL1,NOTCH4,6.424676664511042e-4,0,DLL1_NOTCH4,DLL1 - NOTCH4,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Oligodendrocytes,DLL3,NOTCH1,7.14689753058807e-4,0,DLL3_NOTCH1,DLL3 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Microglia,DLL3,NOTCH1,4.884289969518729e-4,0,DLL3_NOTCH1,DLL3 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Astrocytes,DLL3,NOTCH1,6.997558367057663e-4,0,DLL3_NOTCH1,DLL3 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Monocytes,DLL3,NOTCH1,3.973681688569952e-4,0,DLL3_NOTCH1,DLL3 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,NeuralProgenitors,DLL3,NOTCH1,5.619484157720745e-4,0,DLL3_NOTCH1,DLL3 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL3,NOTCH1,9.116819615161647e-4,0,DLL3_NOTCH1,DLL3 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Microglia,DLL3,NOTCH2,7.948175296158462e-4,0,DLL3_NOTCH2,DLL3 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Neutrophils,DLL3,NOTCH2,0.0021713470419107263,0,DLL3_NOTCH2,DLL3 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Astrocytes,DLL3,NOTCH2,0.003719767953246965,0,DLL3_NOTCH2,DLL3 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Monocytes,DLL3,NOTCH2,0.004334753975384945,0,DLL3_NOTCH2,DLL3 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,NeuralProgenitors,DLL3,NOTCH2,0.003055304562769819,0,DLL3_NOTCH2,DLL3 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL3,NOTCH2,4.52360602329813e-4,0,DLL3_NOTCH2,DLL3 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Bcells,DLL3,NOTCH2,0.0013470771911825918,0,DLL3_NOTCH2,DLL3 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL3,NOTCH3,0.0013388231116348574,0,DLL3_NOTCH3,DLL3 - NOTCH3,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL3,NOTCH4,0.001192138495394471,0,DLL3_NOTCH4,DLL3 - NOTCH4,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Oligodendrocytes,DLL4,NOTCH1,8.075583596029475e-4,0,DLL4_NOTCH1,DLL4 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Microglia,DLL4,NOTCH1,5.519129429929497e-4,0,DLL4_NOTCH1,DLL4 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Astrocytes,DLL4,NOTCH1,7.906854275910967e-4,0,DLL4_NOTCH1,DLL4 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Monocytes,DLL4,NOTCH1,4.490217286703747e-4,0,DLL4_NOTCH1,DLL4 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,NeuralProgenitors,DLL4,NOTCH1,6.349820358594816e-4,0,DLL4_NOTCH1,DLL4 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,DLL4,NOTCH1,0.0010301218497110666,0,DLL4_NOTCH1,DLL4 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Microglia,DLL4,NOTCH2,8.980887859047054e-4,0,DLL4_NOTCH2,DLL4 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Neutrophils,DLL4,NOTCH2,0.0024530327596670037,0,DLL4_NOTCH2,DLL4 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Astrocytes,DLL4,NOTCH2,0.004201482274121166,0,DLL4_NOTCH2,DLL4 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Monocytes,DLL4,NOTCH2,0.004895718351083387,0,DLL4_NOTCH2,DLL4 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,NeuralProgenitors,DLL4,NOTCH2,0.003451268180058832,0,DLL4_NOTCH2,DLL4 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,DLL4,NOTCH2,5.111589276829609e-4,0,DLL4_NOTCH2,DLL4 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Bcells,DLL4,NOTCH2,0.0015219946739854445,0,DLL4_NOTCH2,DLL4 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,DLL4,NOTCH3,0.0015126704286645342,0,DLL4_NOTCH3,DLL4 - NOTCH3,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,DLL4,NOTCH4,0.0013469643807336076,0,DLL4_NOTCH4,DLL4 - NOTCH4,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Oligodendrocytes,JAG1,NOTCH1,0.0017574558594072361,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Oligodendrocytes,JAG1,NOTCH1,0.0017550933831762033,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Microglia,JAG1,NOTCH1,0.0012014668913497336,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Microglia,JAG1,NOTCH1,0.0011998509100722091,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Astrocytes,JAG1,NOTCH1,0.0017207701749030258,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Astrocytes,JAG1,NOTCH1,0.0017184569288463635,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Monocytes,JAG1,NOTCH1,9.776000359348856e-4,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Monocytes,JAG1,NOTCH1,9.762848628106371e-4,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,NeuralProgenitors,JAG1,NOTCH1,0.0013821659420668196,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,NeuralProgenitors,JAG1,NOTCH1,0.0013803072551919204,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,JAG1,NOTCH1,0.002241224368931037,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,JAG1,NOTCH1,0.002238213040519436,0,JAG1_NOTCH1,JAG1 - NOTCH1,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Microglia,JAG1,NOTCH2,0.001954265209640222,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Microglia,JAG1,NOTCH2,0.0019516386878668571,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Neutrophils,JAG1,NOTCH2,0.005328112827871791,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Neutrophils,JAG1,NOTCH2,0.005320976048169749,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Astrocytes,JAG1,NOTCH2,0.009107125874652398,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Astrocytes,JAG1,NOTCH2,0.009094973552066551,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Monocytes,JAG1,NOTCH2,0.010603319624757631,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Monocytes,JAG1,NOTCH2,0.010589192153845637,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,NeuralProgenitors,JAG1,NOTCH2,0.007487549454459475,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,NeuralProgenitors,JAG1,NOTCH2,0.007477541946018267,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,JAG1,NOTCH2,0.0011128023176850727,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,JAG1,NOTCH2,0.0011113054581847234,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Bcells,JAG1,NOTCH2,0.003309470662319442,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Bcells,JAG1,NOTCH2,0.0033050287833451693,0,JAG1_NOTCH2,JAG1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,JAG1,NOTCH3,0.0032892318190973465,0,JAG1_NOTCH3,JAG1 - NOTCH3,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,JAG1,NOTCH3,0.00328481701460739,0,JAG1_NOTCH3,JAG1 - NOTCH3,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,JAG1,NOTCH4,0.002929482671407684,0,JAG1_NOTCH4,JAG1 - NOTCH4,NOTCH,Cell-Cell Contact,PMID: 22353464
Endothelial,Endothelial,JAG1,NOTCH4,0.002925549304676987,0,JAG1_NOTCH4,JAG1 - NOTCH4,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Microglia,DLL1,NOTCH2,6.213427002416173e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Microglia,DLL1,NOTCH2,4.647555049090925e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Microglia,DLL1,NOTCH2,4.282647717862897e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Neutrophils,DLL1,NOTCH2,0.0016979449548665815,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Neutrophils,DLL1,NOTCH2,0.0012703835767572868,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Neutrophils,DLL1,NOTCH2,0.0011707122549112921,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Astrocytes,DLL1,NOTCH2,0.002909760014310029,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Astrocytes,DLL1,NOTCH2,0.0021777158162188726,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Astrocytes,DLL1,NOTCH2,0.002007000385055917,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Monocytes,DLL1,NOTCH2,0.0033912839730085038,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Monocytes,DLL1,NOTCH2,0.002538405263651213,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Monocytes,DLL1,NOTCH2,0.0023394809699971153,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,NeuralProgenitors,DLL1,NOTCH2,0.0023896415592548448,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,NeuralProgenitors,DLL1,NOTCH2,0.001788215297389736,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,NeuralProgenitors,DLL1,NOTCH2,0.0016479831500334108,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Endothelial,DLL1,NOTCH2,3.5360309029602854e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Endothelial,DLL1,NOTCH2,2.644722275154434e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Endothelial,DLL1,NOTCH2,2.437030977279282e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Oligodendrocytes,Bcells,DLL1,NOTCH2,0.0010531946362991771,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Bcells,DLL1,NOTCH2,7.878604109647221e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
NeuralProgenitors,Bcells,DLL1,NOTCH2,7.260192069312078e-4,0,DLL1_NOTCH2,DLL1 - NOTCH2,NOTCH,Cell-Cell Contact,PMID: 22353464
Astrocytes,Oligodendrocytes,NRXN1,NLGN1,0.1149346708840047,0,NRXN1_NLGN1,NRXN1 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN1,NLGN1,0.11346124860352129,0,NRXN1_NLGN1,NRXN1 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,NRXN1,NLGN1,0.19311697494583893,0,NRXN1_NLGN1,NRXN1 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN1,NLGN1,0.1908574145129845,0,NRXN1_NLGN1,NRXN1 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Oligodendrocytes,NRXN1,NLGN2,0.006595279999422377,0,NRXN1_NLGN2,NRXN1 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN1,NLGN2,0.006500529975063082,0,NRXN1_NLGN2,NRXN1 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Astrocytes,NRXN1,NLGN2,0.00894248640632672,0,NRXN1_NLGN2,NRXN1 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,NRXN1,NLGN2,0.008814314819122747,0,NRXN1_NLGN2,NRXN1 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,NRXN1,NLGN2,0.01328316376371093,0,NRXN1_NLGN2,NRXN1 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN1,NLGN2,0.013093599728486047,0,NRXN1_NLGN2,NRXN1 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Oligodendrocytes,NRXN1,NLGN3,0.009880320570966305,0,NRXN1_NLGN3,NRXN1 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN1,NLGN3,0.009738839208311237,0,NRXN1_NLGN3,NRXN1 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Astrocytes,NRXN1,NLGN3,0.009881187701880352,0,NRXN1_NLGN3,NRXN1 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,NRXN1,NLGN3,0.009739694044477845,0,NRXN1_NLGN3,NRXN1 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,NRXN1,NLGN3,0.03307482340734845,0,NRXN1_NLGN3,NRXN1 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN1,NLGN3,0.03261214778683534,0,NRXN1_NLGN3,NRXN1 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Oligodendrocytes,NRXN2,NLGN1,0.00597173723295187,0,NRXN2_NLGN1,NRXN2 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Oligodendrocytes,NRXN2,NLGN1,0.005727615259750432,0,NRXN2_NLGN1,NRXN2 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN2,NLGN1,0.028554132864225125,0,NRXN2_NLGN1,NRXN2 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NeuralProgenitors,NRXN2,NLGN1,0.010951003215493568,0,NRXN2_NLGN1,NRXN2 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,NRXN2,NLGN1,0.010505482293775749,0,NRXN2_NLGN1,NRXN2 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN2,NLGN1,0.05138928099762395,0,NRXN2_NLGN1,NRXN2 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Oligodendrocytes,NRXN2,NLGN2,3.0704348022885685e-4,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Oligodendrocytes,NRXN2,NLGN2,2.944230895445223e-4,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN2,NLGN2,0.0015004776233418333,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Astrocytes,NRXN2,NLGN2,4.172577467909393e-4,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Astrocytes,NRXN2,NLGN2,4.0010903848681665e-4,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,NRXN2,NLGN2,0.002038205589536878,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NeuralProgenitors,NRXN2,NLGN2,6.223931886230783e-4,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,NRXN2,NLGN2,5.968187350528087e-4,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN2,NLGN2,0.003037821936586677,0,NRXN2_NLGN2,NRXN2 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Oligodendrocytes,NRXN2,NLGN3,4.614335070899194e-4,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Oligodendrocytes,NRXN2,NLGN3,4.4247004064887834e-4,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN2,NLGN3,0.0022536068415474958,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Astrocytes,NRXN2,NLGN3,4.6147438935852493e-4,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,Astrocytes,NRXN2,NLGN3,4.4250924352859134e-4,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,NRXN2,NLGN3,0.0022538061494661032,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NeuralProgenitors,NRXN2,NLGN3,0.0015799530695001743,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Astrocytes,NeuralProgenitors,NRXN2,NLGN3,0.0015150916428915175,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN2,NLGN3,0.007682980809891061,0,NRXN2_NLGN3,NRXN2 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Oligodendrocytes,NRXN3,NLGN1,0.07312887809331794,0,NRXN3_NLGN1,NRXN3 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN3,NLGN1,0.0475193484676394,0,NRXN3_NLGN1,NRXN3 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NeuralProgenitors,NRXN3,NLGN1,0.12695258105305163,0,NRXN3_NLGN1,NRXN3 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN3,NLGN1,0.08420657067746957,0,NRXN3_NLGN1,NRXN3 - NLGN1,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Oligodendrocytes,NRXN3,NLGN2,0.004017469341587425,0,NRXN3_NLGN2,NRXN3 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN3,NLGN2,0.0025441299837233393,0,NRXN3_NLGN2,NRXN3 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Astrocytes,NRXN3,NLGN2,0.00545228919987279,0,NRXN3_NLGN2,NRXN3 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,NRXN3,NLGN2,0.0034545788927399968,0,NRXN3_NLGN2,NRXN3 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NeuralProgenitors,NRXN3,NLGN2,0.00811269504962326,0,NRXN3_NLGN2,NRXN3 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN3,NLGN2,0.005145259097458026,0,NRXN3_NLGN2,NRXN3 - NLGN2,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Oligodendrocytes,NRXN3,NLGN3,0.006026318205129475,0,NRXN3_NLGN3,NRXN3 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Oligodendrocytes,NRXN3,NLGN3,0.003819092208453196,0,NRXN3_NLGN3,NRXN3 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,Astrocytes,NRXN3,NLGN3,0.0060268491544078285,0,NRXN3_NLGN3,NRXN3 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,Astrocytes,NRXN3,NLGN3,0.0038194294371566516,0,NRXN3_NLGN3,NRXN3 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Oligodendrocytes,NeuralProgenitors,NRXN3,NLGN3,0.02035941366438923,0,NRXN3_NLGN3,NRXN3 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
NeuralProgenitors,NeuralProgenitors,NRXN3,NLGN3,0.012970991338418142,0,NRXN3_NLGN3,NRXN3 - NLGN3,NRXN,Cell-Cell Contact,KEGG: hsa04514
Endothelial,Endothelial,OCLN,OCLN,1.1694255061209943e-4,0,OCLN_OCLN,OCLN - OCLN,OCLN,Cell-Cell Contact,KEGG: hsa04514
Microglia,Microglia,PECAM1,PECAM1,1.5142416352090834e-4,0,PECAM1_PECAM1,PECAM1 - PECAM1,PECAM1,Cell-Cell Contact,KEGG: hsa04514
